	gender
18694	0
18695	1
18696	0
18697	1
18698	1
18699	1
18700	0
18701	1
18702	1
18703	0
18704	0
18705	0
18706	0
18707	1
18708	1
18709	0
18710	1
18711	0
18712	1
18713	1
18714	0
18715	0
18716	1
18717	1
18718	0
18719	0
18720	1
18721	0
18722	0
18723	1
18724	0
18725	0
18726	0
18727	1
18728	1
18729	0
18730	0
18731	1
18732	0
18733	0
18734	0
18735	0
18736	0
18737	0
18738	1
18739	1
18740	1
18741	0
18742	0
18743	1
18744	0
18745	0
18746	1
18747	0
18748	0
18749	1
18750	0
18751	1
18752	1
18753	0
18754	0
18755	1
18756	0
18757	0
18758	1
18759	1
18760	0
18761	1
18762	1
18763	1
18764	0
18765	0
18766	0
18767	1
18768	0
18769	1
18770	0
18771	0
18772	0
18773	0
18774	1
18775	0
18776	0
18777	1
18778	1
18779	0
18780	1
18781	1
18782	0
18783	0
18784	1
18785	0
18786	0
18787	0
18788	0
18789	0
18790	0
18791	0
18792	0
18793	1
18794	0
18795	1
18796	0
18797	0
18798	0
18799	0
18800	0
18801	0
18802	0
18803	1
18804	1
18805	0
18806	0
18807	1
18808	0
18809	0
18810	0
18811	1
18812	1
18813	1
18814	0
18815	1
18816	0
18817	0
18818	0
18819	0
18820	0
18821	1
18822	0
18823	1
18824	0
18825	0
18826	1
18827	0
18828	1
18829	1
18830	0
18831	0
18832	1
18833	1
18834	0
18835	0
18836	1
18837	0
18838	0
18839	0
18840	1
18841	1
18842	0
18843	0
18844	0
18845	0
18846	0
18847	1
18848	1
18849	0
18850	0
18851	1
18852	1
18853	1
18854	0
18855	0
18856	1
18857	1
18858	0
18859	0
18860	1
18861	1
18862	0
18863	1
18864	1
18865	1
18866	0
18867	0
18868	1
18869	1
18870	1
18871	0
18872	0
18873	0
18874	0
18875	0
18876	1
18877	1
18878	1
18879	1
18880	0
18881	0
18882	0
18883	1
18884	1
18885	1
18886	1
18887	0
18888	0
18889	0
18890	0
18891	0
18892	1
18893	1
18894	1
18895	1
18896	0
18897	1
18898	0
18899	0
18900	0
18901	1
18902	1
18903	1
18904	0
18905	0
18906	0
18907	0
18908	1
18909	0
18910	0
18911	0
18912	1
18913	0
18914	1
18915	0
18916	1
18917	1
18918	1
18919	1
18920	0
18921	0
18922	0
18923	1
18924	0
18925	0
18926	1
18927	1
18928	0
18929	1
18930	0
18931	0
18932	1
18933	0
18934	0
18935	1
18936	1
18937	0
18938	0
18939	1
18940	0
18941	0
18942	1
18943	1
18944	0
18945	0
18946	1
18947	1
18948	1
18949	0
18950	0
18951	0
18952	1
18953	1
18954	0
18955	1
18956	0
18957	1
18958	1
18959	1
18960	1
18961	0
18962	1
18963	0
18964	1
18965	1
18966	1
18967	0
18968	0
18969	1
18970	1
18971	0
18972	1
18973	1
18974	1
18975	1
18976	0
18977	0
18978	1
18979	0
18980	0
18981	1
18982	0
18983	0
18984	0
18985	1
18986	0
18987	0
18988	1
18989	1
18990	1
18991	0
18992	0
18993	1
18994	1
18995	0
18996	1
18997	1
18998	0
18999	0
19000	0
19001	1
19002	0
19003	1
19004	1
19005	0
19006	0
19007	0
19008	0
19009	0
19010	1
19011	0
19012	1
19013	0
19014	0
19015	1
19016	0
19017	0
19018	0
19019	0
19020	0
19021	1
19022	1
19023	1
19024	1
19025	1
19026	1
19027	0
19028	0
19029	1
19030	1
19031	1
19032	0
19033	0
19034	1
19035	0
19036	0
19037	1
19038	1
19039	0
19040	0
19041	1
19042	0
19043	0
19044	0
19045	0
19046	0
19047	0
19048	0
19049	0
19050	0
19051	1
19052	1
19053	0
19054	0
19055	0
19056	1
19057	0
19058	0
19059	1
19060	0
19061	1
19062	0
19063	1
19064	1
19065	0
19066	1
19067	0
19068	0
19069	1
19070	1
19071	0
19072	0
19073	0
19074	0
19075	0
19076	0
19077	0
19078	1
19079	0
19080	1
19081	0
19082	1
19083	0
19084	1
19085	0
19086	0
19087	0
19088	0
19089	1
19090	1
19091	1
19092	1
19093	0
19094	1
19095	1
19096	1
19097	0
19098	0
19099	1
19100	1
19101	0
19102	1
19103	0
19104	0
19105	0
19106	0
19107	0
19108	1
19109	0
19110	1
19111	0
19112	0
19113	1
19114	0
19115	0
19116	0
19117	0
19118	0
19119	0
19120	0
19121	1
19122	0
19123	1
19124	0
19125	1
19126	1
19127	1
19128	0
19129	0
19130	0
19131	0
19132	1
19133	0
19134	1
19135	0
19136	1
19137	0
19138	1
19139	0
19140	1
19141	0
19142	1
19143	1
19144	0
19145	0
19146	0
19147	1
19148	0
19149	0
19150	1
19151	1
19152	0
19153	1
19154	0
19155	0
19156	1
19157	0
19158	0
19159	0
19160	1
19161	1
19162	1
19163	0
19164	1
19165	0
19166	0
19167	1
19168	0
19169	0
19170	0
19171	1
19172	1
19173	1
19174	1
19175	1
19176	1
19177	1
19178	0
19179	1
19180	1
19181	1
19182	0
19183	1
19184	0
19185	0
19186	1
19187	0
19188	0
19189	0
19190	0
19191	1
19192	1
19193	1
19194	1
19195	0
19196	0
19197	1
19198	0
19199	1
19200	0
19201	1
19202	0
19203	1
19204	1
19205	0
19206	1
19207	0
19208	0
19209	1
19210	1
19211	0
19212	0
19213	1
19214	1
19215	0
19216	0
19217	1
19218	0
19219	1
19220	1
19221	1
19222	1
19223	0
19224	1
19225	0
19226	0
19227	0
19228	0
19229	0
19230	1
19231	1
19232	1
19233	0
19234	0
19235	0
19236	1
19237	0
19238	0
19239	1
19240	0
19241	1
19242	1
19243	0
19244	1
19245	1
19246	1
19247	0
19248	0
19249	0
19250	1
19251	1
19252	1
19253	1
19254	0
19255	1
19256	1
19257	0
19258	0
19259	1
19260	1
19261	0
19262	1
19263	0
19264	1
19265	1
19266	0
19267	0
19268	0
19269	0
19270	0
19271	0
19272	1
19273	0
19274	0
19275	0
19276	1
19277	0
19278	1
19279	0
19280	1
19281	1
19282	1
19283	1
19284	1
19285	1
19286	1
19287	1
19288	1
19289	0
19290	1
19291	0
19292	1
19293	1
19294	0
19295	0
19296	0
19297	0
19298	1
19299	1
19300	0
19301	1
19302	0
19303	1
19304	1
19305	0
19306	0
19307	0
19308	0
19309	0
19310	1
19311	1
19312	1
19313	0
19314	0
19315	1
19316	0
19317	0
19318	0
19319	0
19320	1
19321	0
19322	1
19323	0
19324	0
19325	0
19326	0
19327	1
19328	1
19329	0
19330	1
19331	0
19332	0
19333	0
19334	0
19335	0
19336	0
19337	0
19338	0
19339	0
19340	1
19341	1
19342	0
19343	1
19344	0
19345	0
19346	0
19347	0
19348	0
19349	1
19350	0
19351	0
19352	1
19353	0
19354	1
19355	1
19356	1
19357	1
19358	0
19359	1
19360	1
19361	0
19362	0
19363	1
19364	1
19365	1
19366	1
19367	0
19368	1
19369	0
19370	0
19371	0
19372	0
19373	1
19374	0
19375	1
19376	1
19377	1
19378	1
19379	1
19380	1
19381	0
19382	0
19383	0
19384	0
19385	0
19386	0
19387	1
19388	1
19389	1
19390	0
19391	0
19392	0
19393	1
19394	1
19395	0
19396	0
19397	1
19398	0
19399	1
19400	0
19401	0
19402	1
19403	0
19404	0
19405	0
19406	0
19407	0
19408	0
19409	0
19410	1
19411	0
19412	1
19413	1
19414	0
19415	0
19416	1
19417	1
19418	1
19419	1
19420	1
19421	0
19422	0
19423	1
19424	0
19425	1
19426	0
19427	0
19428	1
19429	0
19430	0
19431	1
19432	0
19433	0
19434	0
19435	0
19436	0
19437	1
19438	0
19439	0
19440	0
19441	1
19442	1
19443	0
19444	0
19445	1
19446	1
19447	1
19448	1
19449	0
19450	0
19451	0
19452	1
19453	0
19454	0
19455	0
19456	0
19457	0
19458	1
19459	1
19460	0
19461	0
19462	0
19463	1
19464	0
19465	0
19466	1
19467	0
19468	0
19469	0
19470	0
19471	0
19472	1
19473	1
19474	1
19475	1
19476	1
19477	0
19478	0
19479	1
19480	0
19481	0
19482	0
19483	1
19484	0
19485	0
19486	0
19487	1
19488	1
19489	1
19490	0
19491	0
19492	1
19493	0
19494	1
19495	1
19496	1
19497	0
19498	1
19499	0
19500	0
19501	0
19502	0
19503	1
19504	1
19505	0
19506	0
19507	0
19508	0
19509	0
19510	1
19511	1
19512	1
19513	0
19514	0
19515	0
19516	0
19517	1
19518	0
19519	0
19520	0
19521	1
19522	0
19523	0
19524	0
19525	0
19526	1
19527	0
19528	0
19529	1
19530	1
19531	1
19532	1
19533	1
19534	0
19535	1
19536	0
19537	0
19538	0
19539	0
19540	0
19541	1
19542	0
19543	0
19544	1
19545	0
19546	0
19547	1
19548	0
19549	0
19550	1
19551	0
19552	1
19553	0
19554	1
19555	1
19556	1
19557	0
19558	0
19559	0
19560	0
19561	0
19562	1
19563	0
19564	0
19565	0
19566	1
19567	0
19568	0
19569	1
19570	0
19571	0
19572	1
19573	0
19574	1
19575	0
19576	1
19577	1
19578	0
19579	0
19580	0
19581	0
19582	0
19583	1
19584	1
19585	1
19586	0
19587	1
19588	1
19589	1
19590	0
19591	0
19592	0
19593	0
19594	0
19595	1
19596	1
19597	0
19598	0
19599	0
19600	0
19601	0
19602	0
19603	0
19604	0
19605	1
19606	1
19607	1
19608	0
19609	1
19610	0
19611	1
19612	0
19613	1
19614	0
19615	1
19616	0
19617	1
19618	1
19619	0
19620	0
19621	1
19622	0
19623	0
19624	0
19625	0
19626	1
19627	1
19628	0
19629	0
19630	1
19631	0
19632	0
19633	0
19634	0
19635	1
19636	1
19637	1
19638	1
19639	0
19640	1
19641	1
19642	0
19643	0
19644	0
19645	0
19646	0
19647	0
19648	0
19649	0
19650	0
19651	0
19652	1
19653	0
19654	0
19655	1
19656	0
19657	1
19658	0
19659	1
19660	0
19661	0
19662	0
19663	0
19664	1
19665	1
19666	1
19667	1
19668	0
19669	1
19670	1
19671	1
19672	1
19673	1
19674	0
19675	0
19676	1
19677	1
19678	1
19679	1
19680	1
19681	0
19682	1
19683	0
19684	0
19685	1
19686	1
19687	1
19688	0
19689	1
19690	1
19691	0
19692	0
19693	0
19694	0
19695	0
19696	0
19697	1
19698	0
19699	1
19700	1
19701	1
19702	1
19703	1
19704	0
19705	1
19706	0
19707	0
19708	0
19709	0
19710	1
19711	1
19712	0
19713	0
19714	0
19715	0
19716	1
19717	0
19718	0
19719	1
19720	0
19721	1
19722	0
19723	0
19724	0
19725	1
19726	0
19727	1
19728	0
19729	0
19730	1
19731	1
19732	0
19733	1
19734	1
19735	0
19736	0
19737	0
19738	0
19739	0
19740	1
19741	1
19742	0
19743	1
19744	1
19745	0
19746	1
19747	0
19748	0
19749	1
19750	0
19751	1
19752	1
19753	1
19754	0
19755	0
19756	1
19757	1
19758	0
19759	0
19760	0
19761	0
19762	1
19763	0
19764	1
19765	1
19766	1
19767	0
19768	0
19769	0
19770	0
19771	0
19772	0
19773	1
19774	0
19775	0
19776	0
19777	0
19778	0
19779	0
19780	0
19781	0
19782	1
19783	1
19784	1
19785	0
19786	0
19787	1
19788	1
19789	1
19790	1
19791	1
19792	1
19793	1
19794	1
19795	0
19796	1
19797	0
19798	0
19799	0
19800	1
19801	1
19802	1
19803	1
19804	1
19805	0
19806	1
19807	0
19808	0
19809	0
19810	0
19811	0
19812	1
19813	1
19814	1
19815	0
19816	1
19817	0
19818	1
19819	0
19820	0
19821	1
19822	1
19823	0
19824	0
19825	1
19826	1
19827	0
19828	0
19829	1
19830	0
19831	1
19832	0
19833	1
19834	0
19835	0
19836	1
19837	0
19838	0
19839	1
19840	0
19841	0
19842	1
19843	0
19844	0
19845	1
19846	0
19847	0
19848	1
19849	0
19850	1
19851	0
19852	1
19853	0
19854	1
19855	0
19856	0
19857	0
19858	0
19859	1
19860	1
19861	1
19862	0
19863	1
19864	1
19865	0
19866	1
19867	0
19868	0
19869	0
19870	0
19871	1
19872	0
19873	0
19874	0
19875	0
19876	0
19877	0
19878	0
19879	1
19880	0
19881	0
19882	0
19883	0
19884	0
19885	0
19886	0
19887	0
19888	0
19889	1
19890	0
19891	0
19892	0
19893	0
19894	0
19895	0
19896	0
19897	0
19898	1
19899	1
19900	0
19901	1
19902	0
19903	1
19904	1
19905	0
19906	1
19907	0
19908	0
19909	0
19910	0
19911	1
19912	1
19913	1
19914	1
19915	0
19916	0
19917	0
19918	1
19919	1
19920	1
19921	0
19922	0
19923	0
19924	1
19925	0
19926	0
19927	0
19928	1
19929	0
19930	1
19931	0
19932	1
19933	0
19934	0
19935	1
19936	1
19937	0
19938	1
19939	0
19940	1
19941	1
19942	0
19943	0
19944	1
19945	0
19946	1
19947	0
19948	1
19949	0
19950	1
19951	0
19952	0
19953	0
19954	1
19955	1
19956	1
19957	0
19958	0
19959	0
19960	0
19961	0
19962	0
19963	1
19964	1
19965	0
19966	0
19967	0
19968	0
19969	0
19970	1
19971	0
19972	1
19973	0
19974	1
19975	0
19976	1
19977	0
19978	0
19979	0
19980	0
19981	0
19982	1
19983	1
19984	0
19985	0
19986	0
19987	1
19988	0
19989	1
19990	1
19991	0
19992	1
19993	1
19994	0
19995	0
19996	0
19997	0
19998	1
19999	0
20000	0
20001	0
20002	0
20003	0
20004	1
20005	0
20006	1
20007	1
20008	1
20009	1
20010	0
20011	0
20012	0
20013	1
20014	0
20015	1
20016	1
20017	0
20018	0
20019	1
20020	0
20021	0
20022	1
20023	1
20024	1
20025	0
20026	0
20027	0
20028	0
20029	0
20030	0
20031	0
20032	1
20033	1
20034	0
20035	0
20036	1
20037	0
20038	0
20039	0
20040	0
20041	0
20042	0
20043	0
20044	1
20045	0
20046	0
20047	0
20048	0
20049	0
20050	1
20051	0
20052	0
20053	1
20054	1
20055	1
20056	0
20057	0
20058	0
20059	0
20060	1
20061	1
20062	1
20063	0
20064	0
20065	1
20066	0
20067	1
20068	1
20069	0
20070	0
20071	0
20072	1
20073	0
20074	1
20075	0
20076	0
20077	0
20078	1
20079	0
20080	1
20081	1
20082	1
20083	0
20084	0
20085	0
20086	0
20087	0
20088	1
20089	0
20090	0
20091	1
20092	0
20093	1
20094	1
20095	0
20096	1
20097	1
20098	0
20099	0
20100	0
20101	0
20102	1
20103	0
20104	0
20105	0
20106	1
20107	0
20108	0
20109	0
20110	0
20111	0
20112	0
20113	0
20114	1
20115	1
20116	0
20117	0
20118	0
20119	0
20120	0
20121	0
20122	0
20123	0
20124	1
20125	0
20126	0
20127	1
20128	0
20129	0
20130	1
20131	0
20132	0
20133	0
20134	1
20135	0
20136	0
20137	0
20138	0
20139	0
20140	0
20141	0
20142	0
20143	0
20144	0
20145	1
20146	0
20147	0
20148	0
20149	1
20150	0
20151	0
20152	1
20153	0
20154	0
20155	1
20156	0
20157	1
20158	1
20159	0
20160	0
20161	0
20162	0
20163	0
20164	0
20165	0
20166	0
20167	0
20168	0
20169	0
20170	0
20171	0
20172	0
20173	1
20174	1
20175	1
20176	1
20177	0
20178	0
20179	1
20180	0
20181	0
20182	0
20183	0
20184	1
20185	1
20186	0
20187	0
20188	0
20189	1
20190	0
20191	0
20192	1
20193	1
20194	0
20195	0
20196	1
20197	1
20198	0
20199	0
20200	1
20201	1
20202	0
20203	0
20204	0
20205	1
20206	1
20207	1
20208	1
20209	0
20210	0
20211	0
20212	1
20213	0
20214	1
20215	1
20216	0
20217	0
20218	0
20219	0
20220	0
20221	0
20222	1
20223	0
20224	0
20225	0
20226	1
20227	0
20228	0
20229	1
20230	0
20231	1
20232	1
20233	0
20234	0
20235	0
20236	0
20237	0
20238	1
20239	0
20240	0
20241	1
20242	1
20243	0
20244	0
20245	0
20246	0
20247	1
20248	1
20249	0
20250	0
20251	1
20252	0
20253	0
20254	0
20255	1
20256	0
20257	1
20258	1
20259	0
20260	1
20261	1
20262	1
20263	0
20264	0
20265	0
20266	0
20267	1
20268	1
20269	0
20270	0
20271	0
20272	0
20273	0
20274	1
20275	1
20276	0
20277	0
20278	0
20279	1
20280	1
20281	1
20282	1
20283	1
20284	0
20285	1
20286	0
20287	0
20288	0
20289	1
20290	1
20291	0
20292	0
20293	0
20294	1
20295	0
20296	0
20297	1
20298	1
20299	0
20300	1
20301	0
20302	1
20303	0
20304	0
20305	1
20306	1
20307	0
20308	0
20309	1
20310	1
20311	0
20312	1
20313	0
20314	0
20315	1
20316	0
20317	0
20318	1
20319	0
20320	0
20321	0
20322	1
20323	0
20324	0
20325	0
20326	1
20327	0
20328	0
20329	0
20330	0
20331	0
20332	1
20333	0
20334	0
20335	1
20336	0
20337	1
20338	1
20339	0
20340	0
20341	0
20342	0
20343	1
20344	1
20345	1
20346	0
20347	0
20348	1
20349	0
20350	0
20351	0
20352	1
20353	0
20354	0
20355	0
20356	1
20357	0
20358	1
20359	1
20360	0
20361	1
20362	1
20363	0
20364	0
20365	1
20366	0
20367	0
20368	0
20369	0
20370	1
20371	0
20372	1
20373	0
20374	1
20375	0
20376	1
20377	0
20378	0
20379	1
20380	1
20381	1
20382	1
20383	0
20384	1
20385	1
20386	1
20387	0
20388	1
20389	1
20390	0
20391	1
20392	1
20393	1
20394	1
20395	0
20396	0
20397	0
20398	0
20399	0
20400	1
20401	0
20402	0
20403	0
20404	1
20405	0
20406	0
20407	0
20408	0
20409	0
20410	1
20411	0
20412	1
20413	1
20414	1
20415	1
20416	1
20417	0
20418	0
20419	0
20420	0
20421	1
20422	1
20423	1
20424	1
20425	1
20426	1
20427	1
20428	0
20429	0
20430	1
20431	0
20432	0
20433	0
20434	1
20435	0
20436	0
20437	0
20438	0
20439	0
20440	1
20441	0
20442	0
20443	0
20444	1
20445	1
20446	1
20447	1
20448	1
20449	0
20450	0
20451	0
20452	0
20453	0
20454	0
20455	1
20456	0
20457	1
20458	0
20459	1
20460	1
20461	0
20462	0
20463	0
20464	1
20465	0
20466	1
20467	1
20468	0
20469	1
20470	1
20471	0
20472	1
20473	0
20474	1
20475	0
20476	0
20477	0
20478	0
20479	0
20480	1
20481	0
20482	0
20483	0
20484	0
20485	0
20486	1
20487	1
20488	1
20489	1
20490	1
20491	0
20492	0
20493	0
20494	0
20495	1
20496	0
20497	0
20498	1
20499	1
20500	0
20501	0
20502	0
20503	0
20504	0
20505	1
20506	1
20507	0
20508	0
20509	1
20510	0
20511	0
20512	0
20513	1
20514	0
20515	1
20516	1
20517	1
20518	1
20519	1
20520	1
20521	1
20522	0
20523	1
20524	0
20525	1
20526	1
20527	1
20528	0
20529	0
20530	1
20531	0
20532	0
20533	0
20534	1
20535	0
20536	0
20537	0
20538	0
20539	0
20540	1
20541	0
20542	0
20543	0
20544	0
20545	0
20546	0
20547	1
20548	0
20549	0
20550	0
20551	1
20552	0
20553	0
20554	0
20555	0
20556	0
20557	0
20558	1
20559	1
20560	0
20561	1
20562	1
20563	1
20564	0
20565	0
20566	0
20567	0
20568	1
20569	0
20570	0
20571	0
20572	1
20573	1
20574	1
20575	0
20576	0
20577	0
20578	1
20579	0
20580	1
20581	0
20582	1
20583	0
20584	1
20585	1
20586	1
20587	1
20588	0
20589	1
20590	0
20591	0
20592	1
20593	1
20594	0
20595	0
20596	0
20597	1
20598	0
20599	0
20600	0
20601	0
20602	0
20603	1
20604	0
20605	0
20606	0
20607	0
20608	1
20609	0
20610	0
20611	0
20612	0
20613	0
20614	0
20615	1
20616	0
20617	1
20618	0
20619	0
20620	0
20621	1
20622	0
20623	0
20624	0
20625	1
20626	0
20627	0
20628	1
20629	0
20630	0
20631	1
20632	1
20633	0
20634	0
20635	0
20636	0
20637	1
20638	0
20639	1
20640	0
20641	1
20642	0
20643	1
20644	1
20645	0
20646	0
20647	1
20648	0
20649	0
20650	1
20651	0
20652	1
20653	1
20654	0
20655	1
20656	1
20657	0
20658	1
20659	0
20660	1
20661	0
20662	0
20663	0
20664	0
20665	0
20666	1
20667	0
20668	0
20669	0
20670	0
20671	0
20672	0
20673	0
20674	0
20675	1
20676	0
20677	0
20678	0
20679	0
20680	1
20681	1
20682	0
20683	0
20684	1
20685	1
20686	0
20687	0
20688	0
20689	0
20690	0
20691	1
20692	1
20693	0
20694	1
20695	0
20696	0
20697	0
20698	0
20699	0
20700	0
20701	1
20702	0
20703	0
20704	0
20705	1
20706	1
20707	1
20708	0
20709	1
20710	0
20711	0
20712	0
20713	1
20714	1
20715	1
20716	0
20717	0
20718	0
20719	0
20720	1
20721	0
20722	0
20723	0
20724	0
20725	1
20726	1
20727	0
20728	0
20729	0
20730	0
20731	0
20732	1
20733	0
20734	1
20735	0
20736	0
20737	0
20738	0
20739	1
20740	0
20741	1
20742	0
20743	1
20744	0
20745	1
20746	0
20747	0
20748	0
20749	0
20750	1
20751	1
20752	0
20753	0
20754	1
20755	1
20756	0
20757	0
20758	1
20759	0
20760	0
20761	0
20762	0
20763	0
20764	0
20765	0
20766	1
20767	0
20768	0
20769	1
20770	0
20771	1
20772	0
20773	0
20774	0
20775	1
20776	0
20777	0
20778	0
20779	1
20780	1
20781	0
20782	0
20783	1
20784	1
20785	0
20786	1
20787	0
20788	0
20789	1
20790	0
20791	0
20792	1
20793	0
20794	0
20795	0
20796	1
20797	0
20798	0
20799	1
20800	0
20801	0
20802	0
20803	1
20804	1
20805	1
20806	0
20807	0
20808	1
20809	1
20810	0
20811	0
20812	0
20813	1
20814	0
20815	1
20816	0
20817	1
20818	1
20819	0
20820	0
20821	0
20822	1
20823	0
20824	0
20825	0
20826	0
20827	0
20828	0
20829	0
20830	1
20831	0
20832	1
20833	0
20834	1
20835	1
20836	0
20837	1
20838	0
20839	1
20840	0
20841	0
20842	0
20843	0
20844	1
20845	0
20846	0
20847	0
20848	0
20849	1
20850	0
20851	1
20852	0
20853	1
20854	0
20855	0
20856	0
20857	0
20858	0
20859	0
20860	0
20861	1
20862	1
20863	0
20864	0
20865	1
20866	1
20867	1
20868	0
20869	0
20870	1
20871	0
20872	0
20873	0
20874	1
20875	1
20876	0
20877	0
20878	0
20879	1
20880	1
20881	0
20882	0
20883	0
20884	1
20885	0
20886	1
20887	1
20888	0
20889	1
20890	1
20891	1
20892	0
20893	0
20894	0
20895	0
20896	0
20897	1
20898	0
20899	1
20900	0
20901	1
20902	0
20903	0
20904	0
20905	1
20906	0
20907	0
20908	0
20909	1
20910	0
20911	0
20912	1
20913	0
20914	0
20915	1
20916	0
20917	1
20918	0
20919	1
20920	0
20921	0
20922	0
20923	1
20924	0
20925	0
20926	0
20927	1
20928	0
20929	0
20930	0
20931	0
20932	1
20933	0
20934	0
20935	1
20936	0
20937	1
20938	1
20939	0
20940	1
20941	0
20942	0
20943	0
20944	1
20945	1
20946	0
20947	0
20948	0
20949	1
20950	0
20951	0
20952	0
20953	1
20954	0
20955	1
20956	0
20957	0
20958	0
20959	1
20960	1
20961	0
20962	0
20963	1
20964	0
20965	0
20966	0
20967	0
20968	0
20969	0
20970	0
20971	1
20972	1
20973	0
20974	1
20975	0
20976	1
20977	0
20978	1
20979	0
20980	0
20981	0
20982	1
20983	0
20984	0
20985	0
20986	1
20987	1
20988	0
20989	0
20990	0
20991	1
20992	0
20993	1
20994	0
20995	1
20996	0
20997	1
20998	0
20999	0
21000	0
21001	0
21002	0
21003	1
21004	1
21005	1
21006	0
21007	1
21008	0
21009	0
21010	0
21011	0
21012	1
21013	1
21014	1
21015	1
21016	0
21017	0
21018	0
21019	0
21020	1
21021	0
21022	1
21023	0
21024	1
21025	1
21026	0
21027	1
21028	0
21029	0
21030	1
21031	0
21032	0
21033	0
21034	1
21035	0
21036	0
21037	0
21038	0
21039	1
21040	0
21041	1
21042	0
21043	1
21044	1
21045	1
21046	0
21047	1
21048	1
21049	0
21050	0
21051	0
21052	0
21053	1
21054	0
21055	0
21056	1
21057	0
21058	1
21059	0
21060	0
21061	0
21062	1
21063	1
21064	0
21065	1
21066	0
21067	0
21068	1
21069	1
21070	0
21071	0
21072	1
21073	0
21074	0
21075	0
21076	1
21077	0
21078	1
21079	0
21080	1
21081	0
21082	0
21083	1
21084	0
21085	1
21086	0
21087	1
21088	0
21089	0
21090	0
21091	1
21092	0
21093	0
21094	1
21095	0
21096	0
21097	0
21098	0
21099	0
21100	1
21101	1
21102	0
21103	0
21104	1
21105	1
21106	1
21107	0
21108	1
21109	0
21110	0
21111	1
21112	1
21113	0
21114	0
21115	1
21116	1
21117	1
21118	0
21119	0
21120	0
21121	0
21122	0
21123	0
21124	1
21125	1
21126	1
21127	0
21128	1
21129	1
21130	0
21131	0
21132	0
21133	0
21134	1
21135	0
21136	0
21137	0
21138	0
21139	0
21140	1
21141	0
21142	1
21143	1
21144	0
21145	0
21146	1
21147	0
21148	1
21149	1
21150	1
21151	1
21152	0
21153	0
21154	1
21155	0
21156	0
21157	0
21158	1
21159	1
21160	0
21161	1
21162	0
21163	0
21164	1
21165	0
21166	1
21167	1
21168	0
21169	1
21170	0
21171	1
21172	0
21173	1
21174	1
21175	1
21176	0
21177	0
21178	0
21179	0
21180	1
21181	0
21182	1
21183	0
21184	0
21185	0
21186	0
21187	1
21188	1
21189	0
21190	0
21191	1
21192	1
21193	0
21194	1
21195	0
21196	1
21197	0
21198	0
21199	0
21200	0
21201	1
21202	0
21203	0
21204	0
21205	0
21206	0
21207	1
21208	1
21209	0
21210	0
21211	1
21212	1
21213	0
21214	0
21215	0
21216	0
21217	1
21218	0
21219	0
21220	0
21221	0
21222	1
21223	0
21224	0
21225	0
21226	0
21227	0
21228	0
21229	0
21230	1
21231	1
21232	0
21233	0
21234	0
21235	0
21236	1
21237	1
21238	0
21239	1
21240	0
21241	1
21242	1
21243	1
21244	0
21245	1
21246	0
21247	0
21248	0
21249	1
21250	0
21251	1
21252	1
21253	0
21254	0
21255	0
21256	0
21257	1
21258	0
21259	0
21260	0
21261	0
21262	0
21263	0
21264	1
21265	0
21266	1
21267	1
21268	0
21269	0
21270	0
21271	1
21272	1
21273	1
21274	1
21275	0
21276	1
21277	1
21278	1
21279	1
21280	1
21281	1
21282	0
21283	1
21284	0
21285	0
21286	1
21287	0
21288	0
21289	0
21290	1
21291	1
21292	1
21293	1
21294	1
21295	0
21296	1
21297	0
21298	0
21299	0
21300	1
21301	0
21302	0
21303	0
21304	1
21305	1
21306	0
21307	1
21308	0
21309	1
21310	1
21311	0
21312	1
21313	0
21314	0
21315	1
21316	1
21317	1
21318	0
21319	0
21320	1
21321	1
21322	0
21323	0
21324	1
21325	1
21326	1
21327	1
21328	1
21329	0
21330	0
21331	0
21332	0
21333	0
21334	0
21335	1
21336	1
21337	0
21338	1
21339	1
21340	0
21341	0
21342	0
21343	1
21344	1
21345	0
21346	1
21347	0
21348	1
21349	1
21350	1
21351	1
21352	1
21353	0
21354	1
21355	1
21356	0
21357	0
21358	0
21359	0
21360	0
21361	1
21362	0
21363	0
21364	0
21365	1
21366	0
21367	1
21368	0
21369	1
21370	0
21371	0
21372	0
21373	0
21374	0
21375	1
21376	0
21377	0
21378	0
21379	0
21380	0
21381	1
21382	0
21383	0
21384	0
21385	1
21386	1
21387	1
21388	1
21389	0
21390	1
21391	0
21392	1
21393	1
21394	0
21395	1
21396	0
21397	0
21398	0
21399	0
21400	0
21401	1
21402	1
21403	0
21404	1
21405	1
21406	1
21407	1
21408	0
21409	1
21410	0
21411	0
21412	0
21413	1
21414	0
21415	0
21416	0
21417	1
21418	1
21419	1
21420	0
21421	0
21422	0
21423	0
21424	1
21425	0
21426	1
21427	0
21428	0
21429	0
21430	1
21431	1
21432	1
21433	0
21434	1
21435	0
21436	0
21437	0
21438	1
21439	0
21440	0
21441	1
21442	1
21443	1
21444	0
21445	1
21446	0
21447	1
21448	1
21449	0
21450	0
21451	1
21452	0
21453	0
21454	1
21455	0
21456	1
21457	0
21458	0
21459	0
21460	0
21461	0
21462	1
21463	0
21464	1
21465	1
21466	0
21467	1
21468	1
21469	0
21470	0
21471	0
21472	0
21473	0
21474	1
21475	0
21476	1
21477	1
21478	0
21479	0
21480	0
21481	0
21482	1
21483	1
21484	0
21485	0
21486	0
21487	0
21488	1
21489	0
21490	1
21491	1
21492	1
